=== Inicio de migración: 2026-01-27 03:34:52 ===
2026-01-27 03:34:52 | Skip | C:\Users\armando\Documents\_Agenda\Date Snippet.MD ->  | No clasifica (score=2) [patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b] | No action
2026-01-27 03:34:52 | Copy | C:\Users\armando\Documents\_Agenda\FilesSnippets.MD -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\FilesSnippets.MD | Clasifica (score=4) [contenido con 3 palabra(s) clave; enlaces a docs/dev] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\01. Project description.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-01. Project description.md | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\02. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\02. Learning.md | Clasifica (score=6) [contenido con 3 palabra(s) clave; patrón de código: ```; enlaces a docs/dev] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\02. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-02. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\03. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\03. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\03. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-03. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:26 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\04. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\04. Learning.md | Clasifica (score=6) [contenido con 3 palabra(s) clave; patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b; enlaces a docs/dev] | Copied
2026-01-27 03:35:26 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\04. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-04. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\05. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\05. Learning.md | Clasifica (score=6) [contenido con 3 palabra(s) clave; patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b; enlaces a docs/dev] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\05. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-05. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\06. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\06. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: (?i)\bREST\b|\bGraphQL\b|\bHTTP\b] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\06. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-06. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Skip | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\07. Learning.md ->  | No clasifica (score=0) [] | No action
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\08. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\08. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\08. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-08. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\09. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\09. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: (?m);\s*$] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\09. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-09. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\10. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\10. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: (?m)^\s*(using|namespace|class|public|private|protected|static)\b] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\10. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-10. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\11. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\11. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:27 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\11. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-11. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:27 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\12. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\12. Learning.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:28 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\12. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-12. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:28 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\13. Learning.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\13. Learning.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:28 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\13. Learning.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\move-13. Learning.md | Marcado como migrado | Renamed
2026-01-27 03:35:28 | Skip | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Documents\Micro apps\Predicting Temperature Excursions During Transport\Predicting Temperature Excursions During Transport\Untitled 1.md ->  | No clasifica (score=0) [] | No action
2026-01-27 03:35:28 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Object Model\Scripts para rayos X de las de los Object Model de las aplicaciones.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Object Model\Scripts para rayos X de las de los Object Model de las aplicaciones.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:28 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Object Model\Scripts para rayos X de las de los Object Model de las aplicaciones.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Object Model\move-Scripts para rayos X de las de los Object Model de las aplicaciones.md | Marcado como migrado | Renamed
2026-01-27 03:35:28 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\01. Sociedad con Emiliano.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\01. Sociedad con Emiliano.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:28 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\01. Sociedad con Emiliano.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-01. Sociedad con Emiliano.md | Marcado como migrado | Renamed
2026-01-27 03:35:28 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\02. Esquema de Holding y Operativa.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\02. Esquema de Holding y Operativa.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\02. Esquema de Holding y Operativa.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-02. Esquema de Holding y Operativa.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\03. Entregable a Emiliano.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\03. Entregable a Emiliano.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\03. Entregable a Emiliano.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-03. Entregable a Emiliano.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\04. Material para Emiliano.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\04. Material para Emiliano.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\04. Material para Emiliano.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-04. Material para Emiliano.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\05. Elemento 1.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\05. Elemento 1.md | Clasifica (score=5) [contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\05. Elemento 1.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-05. Elemento 1.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\06. Elemento 2 - El script de Python para generar los datos sintéticos de la demo.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\06. Elemento 2 - El script de Python para generar los datos sintéticos de la demo.md | Clasifica (score=7) [nombre contiene 'python'; contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\06. Elemento 2 - El script de Python para generar los datos sintéticos de la demo.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-06. Elemento 2 - El script de Python para generar los datos sintéticos de la demo.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\07. Elemento 3 - Términos de Uso y Política de Privacidad.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\Sociedad\07. Elemento 3 - Términos de Uso y Política de Privacidad.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\07. Elemento 3 - Términos de Uso y Política de Privacidad.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\Sociedad\move-07. Elemento 3 - Términos de Uso y Política de Privacidad.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\VS2026\TEst\Basico para probar micro-SaaS.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\VS2026\TEst\Basico para probar micro-SaaS.md | Clasifica (score=7) [nombre contiene 'micro-saas'; contenido con 3 palabra(s) clave; patrón de código: ```] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\VS2026\TEst\Basico para probar micro-SaaS.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\VS2026\TEst\move-Basico para probar micro-SaaS.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\01. Estrategia.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\WEB\01. Estrategia.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:29 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\01. Estrategia.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\move-01. Estrategia.md | Marcado como migrado | Renamed
2026-01-27 03:35:29 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\02. Hosts.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\WEB\02. Hosts.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:30 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\02. Hosts.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\move-02. Hosts.md | Marcado como migrado | Renamed
2026-01-27 03:35:30 | Copy | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\03. Cloudflare.md -> C:\Users\armando\Documents\AHS.DevKnowledge\inmigracion de notas\Agenda\🚀 Project Micro SaaS\WEB\03. Cloudflare.md | Clasifica (score=3) [contenido con 3 palabra(s) clave] | Copied
2026-01-27 03:35:30 | Rename | C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\03. Cloudflare.md -> C:\Users\armando\Documents\_Agenda\Agenda\🚀 Project Micro SaaS\WEB\move-03. Cloudflare.md | Marcado como migrado | Renamed

=== Resumen ===
Total analizados: 488
Copiados (a inmigracion de notas): 110
Renombrados (prefijo move-): 110
Saltados: 378
Errores: 0
